duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,is_anomaly,anomaly_type
0,icmp,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,6,1.0,1.0,0.0,0.0,0.04,0.06,0.0,255,6,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,9,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,25,2,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,62,1.0,0.0,0.02,0.0,0.02,0.02,0.02,0.02,1,dos
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,5,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,4,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,4,0.02,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1,dos
0,tcp,telnet,S1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,154,2,0.01,0.12,0.01,0.0,0.01,0.5,0.0,0.0,0,normal
0,icmp,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,19,1.0,1.0,0.0,0.0,0.18,0.08,0.0,255,19,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,23,1.0,1.0,0.0,0.0,0.08,0.04,0.0,255,23,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
3,icmp,55,2,3024,282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,138,168,0.59,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0,normal
0,tcp,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,55,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,1,probe
0,tcp,http,SF,227,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,255,1.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0,normal
0,icmp,25,2,284,941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,106,106,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,normal
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,7,1.0,1.0,0.0,0.0,0.03,0.05,0.0,255,7,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,anomaly
0,icmp,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,13,1.0,1.0,0.0,0.0,0.17,0.07,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,tcp,http,SF,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.03,0.03,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,346,3085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,255,1.0,0.0,0.2,0.03,0.0,0.0,0.0,0.0,0,normal
0,icmp,67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,23,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,23,0.09,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,tcp,http,SF,203,385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,15,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,16,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,anomaly
0,udp,50,2,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,88,0.35,0.64,0.35,0.0,0.0,0.0,0.52,0.0,1,dos
0,icmp,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.21,0.0,0.78,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.27,0.0,0.7,1.0,1,probe
0,icmp,20,2,13239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0.11,0.11,0.0,0.0,1.0,0.0,0.0,225,89,0.4,0.03,0.4,0.0,0.02,0.01,0.0,0.0,0,normal
0,icmp,25,2,203,6534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,normal
0,tcp,ftp_data,SF,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,47,1.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,1,anomaly
0,icmp,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,1.0,1.0,0.0,0.0,0.5,0.06,0.0,255,60,0.24,0.02,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,16,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,tcp,http,SF,309,12712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0,normal
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,3,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,3,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,19,1.0,1.0,0.0,0.0,0.14,0.05,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,18,1.0,1.0,0.0,0.0,0.22,0.06,0.0,255,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,anomaly
0,icmp,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,18,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,20,2,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,71,0.28,0.03,0.28,0.0,0.01,0.0,0.0,0.0,0,normal
0,icmp,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,10,1.0,1.0,0.0,0.0,0.05,0.06,0.0,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,tcp,kshell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,7,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,20,0.08,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,anomaly
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,2,0.01,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
4,tcp,private,RSTO,6,18056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,1,0.0,0.0,0.94,1.0,0.01,1.0,0.0,202,1,0.0,0.44,0.0,0.0,0.0,0.0,0.37,1.0,1,anomaly
0,icmp,25,2,197,818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,normal
0,udp,12,2,44,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,0.0,0.0,0.0,0.0,1.0,0.0,0.03,255,175,0.69,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,321,3731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,7,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,7,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,25,2,323,573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5,108,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,normal
0,tcp,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,49,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,1,probe
0,icmp,25,2,360,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0,normal
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,14,1.0,1.0,0.0,0.0,0.19,0.07,0.0,255,14,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,48,2,35,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,5,0.04,0.09,0.02,0.4,0.0,0.0,0.0,0.0,0,normal
0,icmp,55,2,1879,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,138,0.54,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,udp,12,2,43,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,200,0.78,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,4,1.0,1.0,0.0,0.0,0.02,0.05,0.0,255,4,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,anomaly
0,icmp,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,1,0.0,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,19,2,8,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,7,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,udp,12,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,66,170,1.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0,normal
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,11,1.0,1.0,0.0,0.0,0.1,0.06,0.0,255,4,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,61,9,1680,16934,0,0,0,0,0,1,0,1,2,5,4,0,0,0,0,0,2,1,0.5,1.0,0.5,0.0,0.5,1.0,0.0,255,3,0.01,0.02,0.0,0.0,0.0,0.33,0.74,0.33,0,normal
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2,1.0,1.0,0.0,0.0,0.01,0.06,0.0,255,11,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,15,1.0,1.0,0.0,0.0,0.13,0.07,0.0,255,15,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,25,2,286,5989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.03,0,normal
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,9,1.0,1.0,0.0,0.0,0.08,0.07,0.0,255,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,1,0.0,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,55,2,902,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,200,185,0.69,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,221,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.25,0.25,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,udp,50,2,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0.0,0.0,0.0,0.0,0.22,0.22,0.0,255,244,0.96,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,339,5202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,172,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0,normal
0,udp,12,2,44,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,149,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.84,0.84,1.0,0.0,0.0,178,189,1.0,0.0,0.01,0.03,0.01,0.01,0.33,0.37,0,normal
0,tcp,http,SF,234,5280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0,normal
0,icmp,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2,1.0,1.0,0.0,0.0,0.02,0.06,0.0,255,2,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,19,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,5,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,1,0.0,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,1.0,1.0,0.0,0.0,0.44,0.25,0.0,255,67,0.26,0.02,0.0,0.0,1.0,1.0,0.0,0.0,1,anomaly
2,icmp,55,2,740,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,103,0.38,0.19,0.06,0.02,0.0,0.0,0.0,0.0,0,normal
0,tcp,16,2,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,dos
0,icmp,25,2,232,28808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,normal
0,icmp,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0.0,0.0,1.0,1.0,0.25,0.08,0.0,255,1,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,dos
0,icmp,25,2,242,607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,13,1.0,1.0,0.0,0.0,0.05,0.05,0.0,255,13,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.23,0.0,0.76,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.26,0.0,0.71,1.0,1,probe
0,tcp,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,58,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1,probe
0,icmp,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,19,1.0,1.0,0.0,0.0,0.25,0.05,0.0,255,68,0.27,0.02,0.01,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,20,2,26408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.0,0.0,0.0,0.0,1.0,0.0,0.33,103,39,0.32,0.03,0.32,0.05,0.0,0.0,0.0,0.0,0,normal
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,18,1.0,1.0,0.0,0.0,0.31,0.05,0.0,255,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,udp,45,2,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,1,0.0,0.58,0.95,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,4,1.0,1.0,0.0,0.0,0.02,0.07,0.0,255,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,tcp,http,SF,345,713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,135,1.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,305,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0.0,0.0,0.0,0.0,1.0,0.0,0.12,179,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,277,215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49,255,1.0,0.0,0.02,0.01,0.0,0.0,0.14,0.07,0,normal
0,icmp,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,20,1.0,1.0,0.0,0.0,0.08,0.07,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,20,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,20,0.08,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,dos
0,icmp,25,2,301,511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,51,0.0,0.0,0.0,0.0,1.0,0.0,0.06,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,udp,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,0.0,0.0,0.0,0.0,0.29,0.14,0.0,255,13,0.05,0.82,0.2,0.0,0.03,0.0,0.77,0.0,1,probe
0,icmp,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.33,0.33,0.0,0.0,1.0,0.0,0.5,4,255,1.0,0.0,0.5,0.04,0.25,0.01,0.0,0.0,0,normal
0,icmp,25,2,225,11723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,63,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,219,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0,normal
0,icmp,25,9,295,16060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,17,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,4,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,anomaly
16553,icmp,45,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.63,1.0,0.0,0.0,0.0,1.0,1.0,1,probe
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,16,1.0,1.0,0.0,0.0,0.12,0.07,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,anomaly
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,14,1.0,1.0,0.0,0.0,0.11,0.06,0.0,255,3,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,tcp,telnet,RSTO,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19,19,1.0,0.0,0.05,0.0,0.05,0.05,0.95,0.95,1,anomaly
0,tcp,15,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,125,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,1,probe
0,icmp,20,2,35195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,60,0.24,0.02,0.24,0.0,0.0,0.0,0.0,0.0,0,normal
6,icmp,61,2,104,1351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,4,0.03,0.21,0.03,0.75,0.0,0.0,0.0,0.0,0,normal
0,icmp,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,10,1.0,1.0,0.0,0.0,0.05,0.07,0.0,255,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,16,1.0,1.0,0.0,0.0,0.07,0.05,0.0,255,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,11,1.0,1.0,0.0,0.0,0.08,0.06,0.0,255,11,0.04,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,25,2,274,12422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,354,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,212,13888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.1,0.1,0.0,0.0,1.0,0.0,0.0,94,255,1.0,0.0,0.01,0.04,0.01,0.01,0.01,0.0,0,normal
0,tcp,66,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0.0,0.0,0.0,0.0,0.43,0.14,0.0,255,16,0.06,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0,normal
0,udp,12,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,29,0.11,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0,normal
0,icmp,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,6,1.0,1.0,0.0,0.0,0.03,0.06,0.0,255,12,0.05,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
0,icmp,25,2,295,1712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,44,0.0,0.0,0.0,0.0,1.0,0.0,0.07,68,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0,normal
0,icmp,25,2,321,741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,43,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0,normal
8655,icmp,45,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.71,1.0,0.0,0.0,0.0,1.0,1.0,1,probe
0,icmp,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1.0,1.0,0.0,0.0,0.44,0.33,0.0,255,4,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,dos
